dispute_id,invoice_id,customer_id,customer_name,open_date,dispute_amount,dispute_type,status,assigned_to,handler_id,resolution_date,resolution_notes,description
DISP000530,INV0009172,CUST000918,Hindustan Steel Solutions,2024-11-19,175974.42,Wrong Item,Under Investigation,Anil Mishra,REP000025,,,Customer disputes wrong item on invoice INV0009172
DISP000531,INV0009183,CUST000919,Indian Steel Solutions,2025-01-12,47139.34,Contract Terms,Resolved - Accepted,Rajesh Gupta,REP000009,2025-01-25,Credit memo issued for 47139.34,Customer disputes contract terms on invoice INV0009183
DISP000532,INV0009205,CUST000921,Tata Textiles Solutions,2024-12-16,27994.62,Delivery Delay,Resolved - Rejected,Sunil Joshi,REP000044,2025-01-10,Dispute evidence insufficient,Customer disputes delivery delay on invoice INV0009205
DISP000533,INV0009253,CUST000926,Wipro Textiles Solutions,2025-02-03,1437044.82,Wrong Item,Under Investigation,Shalini Mishra,REP000039,,,Customer disputes wrong item on invoice INV0009253
DISP000534,INV0009263,CUST000927,Mahindra Textiles Solutions,2024-11-11,1245924.15,Duplicate Billing,Resolved - Accepted,Ashok Joshi,REP000050,2024-12-14,Credit memo issued for 1245924.15,Customer disputes duplicate billing on invoice INV0009263
DISP000535,INV0009268,CUST000927,Mahindra Textiles Solutions,2025-03-22,81598.63,Quality Issue,Awaiting Internal Response,Pooja Gupta,REP000013,,,Customer disputes quality issue on invoice INV0009268
DISP000536,INV0009311,CUST000932,L&T Textiles Solutions,2024-11-23,419700.54,Service Not Rendered,Resolved - Accepted,Amit Joshi,REP000042,2024-12-01,Credit memo issued for 419700.54,Customer disputes service not rendered on invoice INV0009311
DISP000537,INV0009368,CUST000937,HCL Textiles Solutions,2024-11-29,58793.63,Price Discrepancy,Resolved - Accepted,Anil Joshi,REP000045,2024-12-12,Credit memo issued for 58793.63,Customer disputes price discrepancy on invoice INV0009368
DISP000538,INV0009373,CUST000938,Hindustan Textiles Solutions,2024-12-13,810451.22,Quality Issue,Resolved - Accepted,Rajesh Mishra,REP000029,2025-01-02,Credit memo issued for 810451.22,Customer disputes quality issue on invoice INV0009373
DISP000539,INV0009386,CUST000939,Indian Textiles Solutions,2025-04-06,80150.31,Contract Terms,Open,Anil Mishra,REP000025,,,Customer disputes contract terms on invoice INV0009386
DISP000540,INV0009422,CUST000943,Infosys Pharma Solutions,2024-11-24,282612.50,Price Discrepancy,Resolved - Accepted,Amit Gupta,REP000002,2024-12-10,Credit memo issued for 282612.50,Customer disputes price discrepancy on invoice INV0009422
DISP000541,INV0009486,CUST000949,Adani Pharma Solutions,2025-03-04,30164.80,Duplicate Billing,Resolved - Accepted,Amit Joshi,REP000042,2025-03-11,Credit memo issued for 30164.80,Customer disputes duplicate billing on invoice INV0009486
DISP000542,INV0009494,CUST000950,JSW Pharma Solutions,2025-02-19,2290583.57,Quantity Discrepancy,Resolved - Accepted,Amit Mishra,REP000022,2025-03-08,Credit memo issued for 2290583.57,Customer disputes quantity discrepancy on invoice INV0009494
DISP000543,INV0009513,CUST000952,L&T Pharma Solutions,2024-11-05,368511.86,Price Discrepancy,Resolved - Accepted,Ashok Joshi,REP000050,2024-11-18,Credit memo issued for 368511.86,Customer disputes price discrepancy on invoice INV0009513
DISP000544,INV0009561,CUST000957,HCL Pharma Solutions,2025-01-27,330902.41,Duplicate Billing,Resolved - Rejected,Rani Gupta,REP000014,2025-02-12,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0009561
DISP000545,INV0009562,CUST000957,HCL Pharma Solutions,2025-01-21,111011.49,Contract Terms,Under Investigation,Sunil Gupta,REP000004,,,Customer disputes contract terms on invoice INV0009562
DISP000546,INV0009571,CUST000958,Hindustan Pharma Solutions,2024-12-12,150972.41,Delivery Delay,Under Investigation,Amit Mishra,REP000022,,,Customer disputes delivery delay on invoice INV0009571
DISP000547,INV0009576,CUST000958,Hindustan Pharma Solutions,2024-12-24,248769.16,Delivery Delay,Resolved - Accepted,Sanjay Mishra,REP000027,2025-01-25,Credit memo issued for 248769.16,Customer disputes delivery delay on invoice INV0009576
DISP000548,INV0009578,CUST000958,Hindustan Pharma Solutions,2025-04-09,222324.28,Quality Issue,Open,Geeta Mishra,REP000040,,,Customer disputes quality issue on invoice INV0009578
DISP000549,INV0009593,CUST000960,Tech Pharma Solutions,2025-01-04,128805.65,Quantity Discrepancy,Resolved - Rejected,Neha Gupta,REP000012,2025-01-20,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0009593
DISP000550,INV0009645,CUST000965,HDFC Healthcare Solutions,2024-12-27,180093.69,Quantity Discrepancy,Resolved - Accepted,Geeta Mishra,REP000040,2025-01-22,Credit memo issued for 180093.69,Customer disputes quantity discrepancy on invoice INV0009645
DISP000551,INV0009648,CUST000965,HDFC Healthcare Solutions,2025-04-08,566996.28,Quality Issue,Under Investigation,Kavita Gupta,REP000018,,,Customer disputes quality issue on invoice INV0009648
DISP000552,INV0009652,CUST000966,Wipro Healthcare Solutions,2025-03-10,34896.96,Service Not Rendered,Resolved - Accepted,Kavita Mishra,REP000038,2025-03-22,Credit memo issued for 34896.96,Customer disputes service not rendered on invoice INV0009652
DISP000553,INV0009685,CUST000969,Adani Healthcare Solutions,2025-02-15,15113.89,Price Discrepancy,Resolved - Accepted,Rahul Joshi,REP000046,2025-03-17,Credit memo issued for 15113.89,Customer disputes price discrepancy on invoice INV0009685
DISP000554,INV0009711,CUST000972,L&T Healthcare Solutions,2025-03-08,186393.51,Price Discrepancy,Resolved - Accepted,Sanjay Joshi,REP000047,2025-03-28,Credit memo issued for 186393.51,Customer disputes price discrepancy on invoice INV0009711
DISP000555,INV0009721,CUST000973,ICICI Healthcare Solutions,2024-12-26,17224.16,Duplicate Billing,Resolved - Accepted,Sunita Gupta,REP000015,2025-01-07,Credit memo issued for 17224.16,Customer disputes duplicate billing on invoice INV0009721
DISP000556,INV0009741,CUST000975,TCS Healthcare Solutions,2025-02-12,74598.94,Quantity Discrepancy,Resolved - Accepted,Rakesh Gupta,REP000008,2025-02-26,Credit memo issued for 74598.94,Customer disputes quantity discrepancy on invoice INV0009741
DISP000557,INV0009752,CUST000976,Bajaj Healthcare Solutions,2025-01-04,22624.80,Delivery Delay,Resolved - Accepted,Sunita Gupta,REP000015,2025-02-01,Credit memo issued for 22624.80,Customer disputes delivery delay on invoice INV0009752
DISP000558,INV0009767,CUST000977,HCL Healthcare Solutions,2025-02-20,17878.71,Quality Issue,Under Investigation,Shalini Mishra,REP000039,,,Customer disputes quality issue on invoice INV0009767
DISP000559,INV0009778,CUST000978,Hindustan Healthcare Solutions,2025-04-17,1694630.67,Quality Issue,Open,Priya Gupta,REP000011,,,Customer disputes quality issue on invoice INV0009778
DISP000560,INV0009783,CUST000979,Indian Healthcare Solutions,2025-04-13,12115.86,Quantity Discrepancy,Open,Rani Gupta,REP000014,,,Customer disputes quantity discrepancy on invoice INV0009783
DISP000561,INV0009786,CUST000979,Indian Healthcare Solutions,2025-04-17,13515.79,Price Discrepancy,Under Investigation,Priya Gupta,REP000011,,,Customer disputes price discrepancy on invoice INV0009786
DISP000562,INV0009822,CUST000983,Infosys Retail Solutions,2024-12-26,534344.73,Duplicate Billing,Resolved - Accepted,Shalini Gupta,REP000019,2025-01-25,Credit memo issued for 534344.73,Customer disputes duplicate billing on invoice INV0009822
DISP000563,INV0009861,CUST000987,Mahindra Retail Solutions,2025-02-19,81429.02,Price Discrepancy,Under Investigation,Sanjay Joshi,REP000047,,,Customer disputes price discrepancy on invoice INV0009861
DISP000564,INV0009906,CUST000991,Godrej Retail Solutions,2025-01-25,483707.95,Quality Issue,Resolved - Rejected,Pooja Gupta,REP000013,2025-02-03,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0009906
DISP000565,INV0009916,CUST000992,L&T Retail Solutions,2025-03-20,713355.77,Delivery Delay,Under Investigation,Sunil Joshi,REP000044,,,Customer disputes delivery delay on invoice INV0009916
DISP000566,INV0009983,CUST000999,Indian Retail Solutions,2025-04-07,2033742.32,Quality Issue,Open,Raj Joshi,REP000041,,,Customer disputes quality issue on invoice INV0009983
DISP000567,INV0009994,CUST001000,Tech Retail Solutions,2024-11-10,41697.36,Duplicate Billing,Resolved - Accepted,Sunita Gupta,REP000015,2024-11-30,Credit memo issued for 41697.36,Customer disputes duplicate billing on invoice INV0009994
