customer_id,customer_name,primary_contact,email,phone,address_line1,city,state,postal_code,country,gst_number,payment_terms,credit_limit,available_credit,industry_sector,customer_category,onboarding_date,status
CUST000114,SBI Steel Limited,Rani Gupta,rani.gupta@sbisteellimited.com,+919408133131,26, Park Street,Nagpur,Maharashtra,493226,India,27ABCDE1131ZZ,COD,5226913,2125019.25,IT Services,Medium,2018-11-16,Active
CUST000115,TCS Steel Limited,Sunita Gupta,sunita.gupta@tcssteellimited.com,+919161805807,16, Park Street,Bhopal,Madhya Pradesh,420984,India,23ABCDE1141ZZ,Net 30,879920,798215.07,Banking & Finance,Small,2023-10-10,Active
CUST000116,Bajaj Steel Limited,Anita Gupta,anita.gupta@bajajsteellimited.com,+917490249314,69, Park Street,Surat,Gujarat,434708,India,24ABCDE1151ZZ,COD,710763,580167.01,Pharmaceuticals,Small,2018-01-30,Active
CUST000117,HCL Steel Limited,Meena Gupta,meena.gupta@hclsteellimited.com,+918928586062,53, Park Street,Vadodara,Gujarat,480902,India,24ABCDE1161ZZ,Net 30,9822620,7942692.11,Retail,Medium,2019-01-03,Active
CUST000118,Hindustan Steel Limited,Kavita Gupta,kavita.gupta@hindustansteellimited.com,+919333861212,98, Park Street,Coimbatore,Tamil Nadu,470547,India,33ABCDE1171ZZ,Net 30,2892468,2716335.78,Real Estate,Medium,2018-01-30,Active
CUST000119,Indian Steel Limited,Shalini Gupta,shalini.gupta@indiansteellimited.com,+918446165941,81, Park Street,Visakhapatnam,Andhra Pradesh,471466,India,37ABCDE1181ZZ,Net 30,25093292,11722576.40,Telecommunications,Large,2021-07-07,Active
CUST000120,Tech Steel Limited,Geeta Gupta,geeta.gupta@techsteellimited.com,+917136543953,16, Park Street,Guwahati,Assam,474633,India,18ABCDE1191ZZ,Net 7,538657,520974.65,Healthcare,Small,2022-07-27,Active
CUST000121,Tata Textiles Limited,Raj Mishra,raj.mishra@tatatextileslimited.com,+918869419121,73, Commercial Street,Mumbai,Maharashtra,409952,India,27ABCDE1201ZZ,Net 45,380598,129467.13,Automotive,Small,2021-09-18,Active
CUST000122,Reliance Textiles Limited,Amit Mishra,amit.mishra@reliancetextileslimited.com,+919386044428,54, Commercial Street,Delhi,Delhi,461455,India,07ABCDE1211ZZ,Net 45,28338995,27451258.70,Energy,Large,2019-11-17,Active
CUST000123,Infosys Textiles Limited,Vijay Mishra,vijay.mishra@infosystextileslimited.com,+918241742584,9, Commercial Street,Bangalore,Karnataka,485687,India,29ABCDE1221ZZ,Net 45,1042132,750419.04,Hospitality,Medium,2019-11-23,Active
CUST000124,Bharti Textiles Limited,Sunil Mishra,sunil.mishra@bhartitextileslimited.com,+917599811442,5, Commercial Street,Hyderabad,Telangana,415320,India,36ABCDE1231ZZ,Net 7,559189,518294.75,Education,Small,2018-06-07,Active
CUST000125,HDFC Textiles Limited,Anil Mishra,anil.mishra@hdfctextileslimited.com,+919686524755,68, Commercial Street,Chennai,Tamil Nadu,455203,India,33ABCDE1241ZZ,Net 30,493642,242639.26,Media & Entertainment,Small,2019-04-14,Active
CUST000126,Wipro Textiles Limited,Rahul Mishra,rahul.mishra@wiprotextileslimited.com,+919113087931,49, Commercial Street,Kolkata,West Bengal,487676,India,19ABCDE1251ZZ,Net 30,632021,193495.48,FMCG,Small,2019-03-20,Active
CUST000127,Mahindra Textiles Limited,Sanjay Mishra,sanjay.mishra@mahindratextileslimited.com,+918246429884,17, Commercial Street,Pune,Maharashtra,472743,India,27ABCDE1261ZZ,Net 7,171073,91321.75,Agriculture,Small,2019-07-16,Active
CUST000128,Birla Textiles Limited,Rakesh Mishra,rakesh.mishra@birlatextileslimited.com,+918173927458,17, Commercial Street,Ahmedabad,Gujarat,415410,India,24ABCDE1271ZZ,Net 30,2996624,903182.27,Construction,Medium,2018-02-04,Active
CUST000129,Adani Textiles Limited,Rajesh Mishra,rajesh.mishra@adanitextileslimited.com,+918766109941,10, Commercial Street,Jaipur,Rajasthan,409573,India,08ABCDE1281ZZ,Net 30,43755966,30949253.20,Manufacturing,Large,2023-10-08,Active
CUST000130,JSW Textiles Limited,Ashok Mishra,ashok.mishra@jswtextileslimited.com,+919021021634,91, Commercial Street,Lucknow,Uttar Pradesh,446178,India,09ABCDE1291ZZ,Net 30,710643,346344.12,IT Services,Small,2020-02-27,Active
CUST000131,Godrej Textiles Limited,Priya Mishra,priya.mishra@godrejtextileslimited.com,+918416683089,88, Commercial Street,Chandigarh,Punjab,438960,India,03ABCDE1301ZZ,Net 30,219156,70741.91,Banking & Finance,Small,2023-02-15,Active
CUST000132,L&T Textiles Limited,Neha Mishra,neha.mishra@l&ttextileslimited.com,+917520035270,12, Commercial Street,Indore,Madhya Pradesh,458657,India,23ABCDE1311ZZ,Net 30,520873,182170.12,Pharmaceuticals,Small,2020-12-04,Active
CUST000133,ICICI Textiles Limited,Pooja Mishra,pooja.mishra@icicitextileslimited.com,+917079899066,21, Commercial Street,Kochi,Kerala,455192,India,32ABCDE1321ZZ,Net 30,9064101,5758397.72,Retail,Medium,2019-04-18,Active
CUST000134,SBI Textiles Limited,Rani Mishra,rani.mishra@sbitextileslimited.com,+919253659756,77, Commercial Street,Nagpur,Maharashtra,432756,India,27ABCDE1331ZZ,COD,105513954,103418415.44,Real Estate,Enterprise,2022-04-06,Active
CUST000135,TCS Textiles Limited,Sunita Mishra,sunita.mishra@tcstextileslimited.com,+918022088701,38, Commercial Street,Bhopal,Madhya Pradesh,409976,India,23ABCDE1341ZZ,Net 45,970332,722569.88,Telecommunications,Small,2020-03-05,Active
CUST000136,Bajaj Textiles Limited,Anita Mishra,anita.mishra@bajajtextileslimited.com,+919235093628,23, Commercial Street,Surat,Gujarat,487936,India,24ABCDE1351ZZ,Net 60,804452,754009.42,Healthcare,Small,2021-06-02,Active
CUST000137,HCL Textiles Limited,Meena Mishra,meena.mishra@hcltextileslimited.com,+919052648362,96, Commercial Street,Vadodara,Gujarat,482588,India,24ABCDE1361ZZ,Net 30,437720,182831.55,Automotive,Small,2024-04-29,Active
CUST000138,Hindustan Textiles Limited,Kavita Mishra,kavita.mishra@hindustantextileslimited.com,+918500568760,61, Commercial Street,Coimbatore,Tamil Nadu,401182,India,33ABCDE1371ZZ,Net 60,5036653,4994711.27,Energy,Medium,2022-01-23,Active
CUST000139,Indian Textiles Limited,Shalini Mishra,shalini.mishra@indiantextileslimited.com,+918108997055,18, Commercial Street,Visakhapatnam,Andhra Pradesh,426648,India,37ABCDE1381ZZ,Net 60,333421,227340.46,Hospitality,Small,2022-09-24,Active
CUST000140,Tech Textiles Limited,Geeta Mishra,geeta.mishra@techtextileslimited.com,+919614802157,87, Commercial Street,Guwahati,Assam,429893,India,18ABCDE1391ZZ,Net 30,240462,206316.50,Education,Small,2020-07-28,Active
CUST000141,Tata Pharma Limited,Raj Joshi,raj.joshi@tatapharmalimited.com,+917771843445,85, Linking Road,Mumbai,Maharashtra,456466,India,27ABCDE1401ZZ,Net 7,112462,36522.48,Media & Entertainment,Small,2020-07-31,Active
CUST000142,Reliance Pharma Limited,Amit Joshi,amit.joshi@reliancepharmalimited.com,+919748395285,62, Linking Road,Delhi,Delhi,479179,India,07ABCDE1411ZZ,Net 30,806201,296549.03,FMCG,Small,2022-12-15,Active
CUST000143,Infosys Pharma Limited,Vijay Joshi,vijay.joshi@infosyspharmalimited.com,+917098519424,2, Linking Road,Bangalore,Karnataka,447044,India,29ABCDE1421ZZ,Net 45,19466141,10478072.70,Agriculture,Large,2024-12-12,Active
CUST000144,Bharti Pharma Limited,Sunil Joshi,sunil.joshi@bhartipharmalimited.com,+919099877886,96, Linking Road,Hyderabad,Telangana,430210,India,36ABCDE1431ZZ,Net 15,3788829,3298937.95,Construction,Medium,2024-12-16,Active
CUST000145,HDFC Pharma Limited,Anil Joshi,anil.joshi@hdfcpharmalimited.com,+919822444160,99, Linking Road,Chennai,Tamil Nadu,457602,India,33ABCDE1441ZZ,Net 30,4282189,2355733.74,Manufacturing,Medium,2022-06-28,Active
CUST000146,Wipro Pharma Limited,Rahul Joshi,rahul.joshi@wipropharmalimited.com,+917741682224,21, Linking Road,Kolkata,West Bengal,408066,India,19ABCDE1451ZZ,Net 30,9214526,3058893.61,IT Services,Medium,2020-10-08,Active
CUST000147,Mahindra Pharma Limited,Sanjay Joshi,sanjay.joshi@mahindrapharmalimited.com,+919268588139,32, Linking Road,Pune,Maharashtra,421148,India,27ABCDE1461ZZ,Net 30,39881435,15627179.04,Banking & Finance,Large,2019-12-13,Active
CUST000148,Birla Pharma Limited,Rakesh Joshi,rakesh.joshi@birlapharmalimited.com,+919557248914,73, Linking Road,Ahmedabad,Gujarat,419193,India,24ABCDE1471ZZ,Net 30,7896141,5545208.43,Pharmaceuticals,Medium,2018-09-06,Active
CUST000149,Adani Pharma Limited,Rajesh Joshi,rajesh.joshi@adanipharmalimited.com,+918379056746,27, Linking Road,Jaipur,Rajasthan,405980,India,08ABCDE1481ZZ,Net 60,9773883,9402773.77,Retail,Medium,2022-12-19,Active
CUST000150,JSW Pharma Limited,Ashok Joshi,ashok.joshi@jswpharmalimited.com,+919529876990,28, Linking Road,Lucknow,Uttar Pradesh,494611,India,09ABCDE1491ZZ,Net 30,13130546,11031309.75,Real Estate,Large,2023-12-25,Active
CUST000151,Godrej Pharma Limited,Priya Joshi,priya.joshi@godrejpharmalimited.com,+917595517914,98, Linking Road,Chandigarh,Punjab,438192,India,03ABCDE1501ZZ,Net 15,2519737,2049428.46,Telecommunications,Medium,2023-10-11,Active
CUST000152,L&T Pharma Limited,Neha Joshi,neha.joshi@l&tpharmalimited.com,+919437484896,76, Linking Road,Indore,Madhya Pradesh,451261,India,23ABCDE1511ZZ,Net 30,2953090,2941866.94,Healthcare,Medium,2020-02-09,Active
CUST000153,ICICI Pharma Limited,Pooja Joshi,pooja.joshi@icicipharmalimited.com,+918759907419,4, Linking Road,Kochi,Kerala,409741,India,32ABCDE1521ZZ,Net 30,26468857,10608779.02,Automotive,Large,2021-09-19,Active
CUST000154,SBI Pharma Limited,Rani Joshi,rani.joshi@sbipharmalimited.com,+918349785510,40, Linking Road,Nagpur,Maharashtra,458124,India,27ABCDE1531ZZ,Net 45,884008,672526.63,Energy,Small,2022-12-26,Active
CUST000155,TCS Pharma Limited,Sunita Joshi,sunita.joshi@tcspharmalimited.com,+919243463918,15, Linking Road,Bhopal,Madhya Pradesh,419102,India,23ABCDE1541ZZ,Net 45,987004,588294.97,Hospitality,Small,2021-02-26,Active
CUST000156,Bajaj Pharma Limited,Anita Joshi,anita.joshi@bajajpharmalimited.com,+918306827673,79, Linking Road,Surat,Gujarat,474257,India,24ABCDE1551ZZ,Net 45,113904,49306.90,Education,Small,2020-12-02,Active
CUST000157,HCL Pharma Limited,Meena Joshi,meena.joshi@hclpharmalimited.com,+919314009664,69, Linking Road,Vadodara,Gujarat,403726,India,24ABCDE1561ZZ,Net 45,1810628,926803.87,Media & Entertainment,Medium,2020-07-16,Active
CUST000158,Hindustan Pharma Limited,Kavita Joshi,kavita.joshi@hindustanpharmalimited.com,+918298913345,14, Linking Road,Coimbatore,Tamil Nadu,407981,India,33ABCDE1571ZZ,Net 30,44689971,37040259.19,FMCG,Large,2020-07-16,Active
CUST000159,Indian Pharma Limited,Shalini Joshi,shalini.joshi@indianpharmalimited.com,+918760516143,33, Linking Road,Visakhapatnam,Andhra Pradesh,468228,India,37ABCDE1581ZZ,Net 30,2671281,2485693.21,Agriculture,Medium,2019-12-05,Active
CUST000160,Tech Pharma Limited,Geeta Joshi,geeta.joshi@techpharmalimited.com,+917692914645,21, Linking Road,Guwahati,Assam,436307,India,18ABCDE1591ZZ,Net 60,398127,349567.89,Construction,Small,2023-04-08,Active
CUST000161,Tata Healthcare Limited,Raj Shah,raj.shah@tatahealthcarelimited.com,+918944365460,94, Jubilee Hills,Mumbai,Maharashtra,437442,India,27ABCDE1601ZZ,Net 45,19003814,8355200.00,Manufacturing,Large,2024-05-19,Active
CUST000162,Reliance Healthcare Limited,Amit Shah,amit.shah@reliancehealthcarelimited.com,+918822875105,67, Jubilee Hills,Delhi,Delhi,491140,India,07ABCDE1611ZZ,Net 45,42681934,21387103.55,IT Services,Large,2018-01-24,Active
CUST000163,Infosys Healthcare Limited,Vijay Shah,vijay.shah@infosyshealthcarelimited.com,+919913921881,52, Jubilee Hills,Bangalore,Karnataka,471697,India,29ABCDE1621ZZ,Net 30,6335009,4291469.21,Banking & Finance,Medium,2023-02-16,Active
CUST000164,Bharti Healthcare Limited,Sunil Shah,sunil.shah@bhartihealthcarelimited.com,+918010087884,77, Jubilee Hills,Hyderabad,Telangana,463620,India,36ABCDE1631ZZ,Net 15,13144670,4397905.63,Pharmaceuticals,Large,2023-10-12,Active
CUST000165,HDFC Healthcare Limited,Anil Shah,anil.shah@hdfchealthcarelimited.com,+918524854830,38, Jubilee Hills,Chennai,Tamil Nadu,427024,India,33ABCDE1641ZZ,Net 30,763454,762684.23,Retail,Small,2021-01-15,Active
CUST000166,Wipro Healthcare Limited,Rahul Shah,rahul.shah@wiprohealthcarelimited.com,+919326812320,62, Jubilee Hills,Kolkata,West Bengal,492416,India,19ABCDE1651ZZ,Net 45,30267633,9613038.40,Real Estate,Large,2021-01-08,Active
CUST000167,Mahindra Healthcare Limited,Sanjay Shah,sanjay.shah@mahindrahealthcarelimited.com,+917278796589,63, Jubilee Hills,Pune,Maharashtra,480100,India,27ABCDE1661ZZ,Net 15,10417309,7013148.46,Telecommunications,Large,2020-11-10,Active
CUST000168,Birla Healthcare Limited,Rakesh Shah,rakesh.shah@birlahealthcarelimited.com,+917135691071,46, Jubilee Hills,Ahmedabad,Gujarat,466315,India,24ABCDE1671ZZ,Net 7,423862,259954.51,Healthcare,Small,2022-08-09,Active
CUST000169,Adani Healthcare Limited,Rajesh Shah,rajesh.shah@adanihealthcarelimited.com,+919641051927,52, Jubilee Hills,Jaipur,Rajasthan,453327,India,08ABCDE1681ZZ,Net 45,914678,321204.76,Automotive,Small,2020-01-15,Active
CUST000170,JSW Healthcare Limited,Ashok Shah,ashok.shah@jswhealthcarelimited.com,+919321700094,63, Jubilee Hills,Lucknow,Uttar Pradesh,469723,India,09ABCDE1691ZZ,Net 45,7465327,2941090.13,Energy,Medium,2018-10-23,Active
CUST000171,Godrej Healthcare Limited,Priya Shah,priya.shah@godrejhealthcarelimited.com,+917517379333,65, Jubilee Hills,Chandigarh,Punjab,452474,India,03ABCDE1701ZZ,Net 60,904976,496032.04,Hospitality,Small,2020-11-24,Active
CUST000172,L&T Healthcare Limited,Neha Shah,neha.shah@l&thealthcarelimited.com,+918323941713,36, Jubilee Hills,Indore,Madhya Pradesh,441963,India,23ABCDE1711ZZ,Net 15,9692348,8538318.31,Education,Medium,2020-07-01,Active
CUST000173,ICICI Healthcare Limited,Pooja Shah,pooja.shah@icicihealthcarelimited.com,+918704897136,95, Jubilee Hills,Kochi,Kerala,416766,India,32ABCDE1721ZZ,Net 15,7176563,4209186.62,Media & Entertainment,Medium,2021-01-30,Active
CUST000174,SBI Healthcare Limited,Rani Shah,rani.shah@sbihealthcarelimited.com,+919620316305,72, Jubilee Hills,Nagpur,Maharashtra,430216,India,27ABCDE1731ZZ,Net 15,28576381,19202768.02,FMCG,Large,2019-12-26,Active
CUST000175,TCS Healthcare Limited,Sunita Shah,sunita.shah@tcshealthcarelimited.com,+919287612663,14, Jubilee Hills,Bhopal,Madhya Pradesh,421941,India,23ABCDE1741ZZ,Net 15,161087023,62368802.95,Agriculture,Enterprise,2022-09-19,Active
CUST000176,Bajaj Healthcare Limited,Anita Shah,anita.shah@bajajhealthcarelimited.com,+918009063213,35, Jubilee Hills,Surat,Gujarat,450932,India,24ABCDE1751ZZ,Net 30,359808,204348.50,Construction,Small,2024-03-14,Active
CUST000177,HCL Healthcare Limited,Meena Shah,meena.shah@hclhealthcarelimited.com,+917381405910,32, Jubilee Hills,Vadodara,Gujarat,430303,India,24ABCDE1761ZZ,Net 7,185975425,68253318.50,Manufacturing,Enterprise,2020-10-27,Active
CUST000178,Hindustan Healthcare Limited,Kavita Shah,kavita.shah@hindustanhealthcarelimited.com,+917780159785,29, Jubilee Hills,Coimbatore,Tamil Nadu,441488,India,33ABCDE1771ZZ,Net 30,581573,193346.21,IT Services,Small,2021-05-13,Active
CUST000179,Indian Healthcare Limited,Shalini Shah,shalini.shah@indianhealthcarelimited.com,+919490077013,30, Jubilee Hills,Visakhapatnam,Andhra Pradesh,423106,India,37ABCDE1781ZZ,Net 15,9721808,8799641.74,Banking & Finance,Medium,2022-04-01,Active
CUST000180,Tech Healthcare Limited,Geeta Shah,geeta.shah@techhealthcarelimited.com,+919557994534,3, Jubilee Hills,Guwahati,Assam,432480,India,18ABCDE1791ZZ,Net 60,406373,294392.35,Pharmaceuticals,Small,2023-04-30,Active
CUST000181,Tata Retail Limited,Raj Agarwal,raj.agarwal@tataretaillimited.com,+919109686100,94, Civil Lines,Mumbai,Maharashtra,461198,India,27ABCDE1801ZZ,Net 7,7695995,5963525.61,Retail,Medium,2019-03-16,Active
CUST000182,Reliance Retail Limited,Amit Agarwal,amit.agarwal@relianceretaillimited.com,+918419240794,8, Civil Lines,Delhi,Delhi,421575,India,07ABCDE1811ZZ,Net 60,311420,283683.56,Real Estate,Small,2019-07-29,Active
CUST000183,Infosys Retail Limited,Vijay Agarwal,vijay.agarwal@infosysretaillimited.com,+919731139440,41, Civil Lines,Bangalore,Karnataka,403434,India,29ABCDE1821ZZ,COD,5021423,4714468.31,Telecommunications,Medium,2021-09-21,Active
CUST000184,Bharti Retail Limited,Sunil Agarwal,sunil.agarwal@bhartiretaillimited.com,+917290321472,22, Civil Lines,Hyderabad,Telangana,449464,India,36ABCDE1831ZZ,Net 30,46017449,43697311.85,Healthcare,Large,2019-04-11,Active
CUST000185,HDFC Retail Limited,Anil Agarwal,anil.agarwal@hdfcretaillimited.com,+919396745926,70, Civil Lines,Chennai,Tamil Nadu,484251,India,33ABCDE1841ZZ,Net 30,563602,493193.22,Automotive,Small,2018-02-26,Inactive
CUST000186,Wipro Retail Limited,Rahul Agarwal,rahul.agarwal@wiproretaillimited.com,+917112847535,24, Civil Lines,Kolkata,West Bengal,494688,India,19ABCDE1851ZZ,Net 30,573664,430506.69,Energy,Small,2019-06-09,Active
CUST000187,Mahindra Retail Limited,Sanjay Agarwal,sanjay.agarwal@mahindraretaillimited.com,+919169739671,92, Civil Lines,Pune,Maharashtra,447401,India,27ABCDE1861ZZ,Net 30,3546465,1263832.84,Hospitality,Medium,2022-09-11,Inactive
CUST000188,Birla Retail Limited,Rakesh Agarwal,rakesh.agarwal@birlaretaillimited.com,+918575710153,55, Civil Lines,Ahmedabad,Gujarat,419260,India,24ABCDE1871ZZ,Net 30,466770,282493.56,Education,Small,2024-03-02,Inactive
CUST000189,Adani Retail Limited,Rajesh Agarwal,rajesh.agarwal@adaniretaillimited.com,+919742851515,21, Civil Lines,Jaipur,Rajasthan,415707,India,08ABCDE1881ZZ,Net 45,243773,225251.55,Media & Entertainment,Small,2020-08-31,Active
CUST000190,JSW Retail Limited,Ashok Agarwal,ashok.agarwal@jswretaillimited.com,+917278727595,53, Civil Lines,Lucknow,Uttar Pradesh,472162,India,09ABCDE1891ZZ,Net 30,31299831,16457315.32,FMCG,Large,2018-01-14,Active
CUST000191,Godrej Retail Limited,Priya Agarwal,priya.agarwal@godrejretaillimited.com,+917189222872,69, Civil Lines,Chandigarh,Punjab,493663,India,03ABCDE1901ZZ,COD,618145,539007.36,Agriculture,Small,2021-01-05,Active
CUST000192,L&T Retail Limited,Neha Agarwal,neha.agarwal@l&tretaillimited.com,+918300199010,46, Civil Lines,Indore,Madhya Pradesh,483995,India,23ABCDE1911ZZ,Net 30,782363,655867.64,Construction,Small,2019-05-20,Active
CUST000193,ICICI Retail Limited,Pooja Agarwal,pooja.agarwal@iciciretaillimited.com,+919930426079,63, Civil Lines,Kochi,Kerala,461708,India,32ABCDE1921ZZ,Net 30,195635656,148241630.47,Manufacturing,Enterprise,2023-10-17,Active
CUST000194,SBI Retail Limited,Rani Agarwal,rani.agarwal@sbiretaillimited.com,+917212447909,10, Civil Lines,Nagpur,Maharashtra,480576,India,27ABCDE1931ZZ,Net 30,3633001,3062145.70,IT Services,Medium,2023-06-18,Active
CUST000195,TCS Retail Limited,Sunita Agarwal,sunita.agarwal@tcsretaillimited.com,+917994005925,32, Civil Lines,Bhopal,Madhya Pradesh,498241,India,23ABCDE1941ZZ,Net 30,2074655,1273418.24,Banking & Finance,Medium,2020-09-29,Active
CUST000196,Bajaj Retail Limited,Anita Agarwal,anita.agarwal@bajajretaillimited.com,+919481972934,71, Civil Lines,Surat,Gujarat,499594,India,24ABCDE1951ZZ,Net 30,874141,409099.92,Pharmaceuticals,Small,2022-11-13,Active
CUST000197,HCL Retail Limited,Meena Agarwal,meena.agarwal@hclretaillimited.com,+919508816972,45, Civil Lines,Vadodara,Gujarat,463749,India,24ABCDE1961ZZ,Net 45,46611732,29520777.37,Retail,Large,2020-11-14,Active
CUST000198,Hindustan Retail Limited,Kavita Agarwal,kavita.agarwal@hindustanretaillimited.com,+919235484455,15, Civil Lines,Coimbatore,Tamil Nadu,415564,India,33ABCDE1971ZZ,Net 45,22883668,11509586.51,Real Estate,Large,2019-09-25,Active
CUST000199,Indian Retail Limited,Shalini Agarwal,shalini.agarwal@indianretaillimited.com,+917717792096,80, Civil Lines,Visakhapatnam,Andhra Pradesh,440859,India,37ABCDE1981ZZ,Net 30,339514,290835.90,Telecommunications,Small,2022-08-26,Inactive
CUST000200,Tech Retail Limited,Geeta Agarwal,geeta.agarwal@techretaillimited.com,+917896815115,18, Civil Lines,Guwahati,Assam,474010,India,18ABCDE1991ZZ,Net 60,274717,101993.82,Healthcare,Small,2024-01-19,Active
CUST000201,Tata Media Limited,Raj Mehta,raj.mehta@tatamedialimited.com,+918290643907,19, Sector 17,Mumbai,Maharashtra,424367,India,27ABCDE2001ZZ,Net 30,33157073,12566221.76,Automotive,Large,2024-01-17,Active
CUST000202,Reliance Media Limited,Amit Mehta,amit.mehta@reliancemedialimited.com,+917309610435,43, Sector 17,Delhi,Delhi,413775,India,07ABCDE2011ZZ,Net 15,21716845,9582977.23,Energy,Large,2021-08-29,Active
CUST000203,Infosys Media Limited,Vijay Mehta,vijay.mehta@infosysmedialimited.com,+919578766739,20, Sector 17,Bangalore,Karnataka,474834,India,29ABCDE2021ZZ,Net 45,788550,380515.67,Hospitality,Small,2023-07-13,Active
CUST000204,Bharti Media Limited,Sunil Mehta,sunil.mehta@bhartimedialimited.com,+919754276883,39, Sector 17,Hyderabad,Telangana,404848,India,36ABCDE2031ZZ,Net 30,47385303,40982837.71,Education,Large,2023-05-14,Active
CUST000205,HDFC Media Limited,Anil Mehta,anil.mehta@hdfcmedialimited.com,+917723446433,86, Sector 17,Chennai,Tamil Nadu,486920,India,33ABCDE2041ZZ,Net 30,730827,471447.75,Media & Entertainment,Small,2018-06-02,Active
CUST000206,Wipro Media Limited,Rahul Mehta,rahul.mehta@wipromedialimited.com,+919780896816,64, Sector 17,Kolkata,West Bengal,413387,India,19ABCDE2051ZZ,Net 15,226922,172664.83,FMCG,Small,2019-11-29,Active
